id,Product_name,Rating,maincateg,platform,price1,Price,Discount,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,EffectivePrice
7574,Men's Lace up Walking Shoes Running Shoes Lightweight Breathable Mesh Fashion Sneakers / Designer party Wear For Men (white new look wise ) For Men (white) Training & Gym Shoes For Men (black) Running Shoes For Men  (Black),3.7,Men,Flipkart,359,999,64.06,169,15,80,22,24,18,25,0,359.040625
15881,Jalsa Jutti For Men Jutis For Men  (Red),3.8,Men,Flipkart,450,799,43.68,39,4,21,5,3,4,6,0,449.996796875
9595,"Women SL-88 Grey Pink Running Shoes For Women  (Pink, Grey)",4.3,Women,Flipkart,840,999,15.92,5661,831,3019,1729,529,151,218,1,839.95919921875
1650,Boots For Men  (Beige),4.1,Men,Flipkart,474,499,5.01,557,87,301,112,79,23,42,1,474.00009765625
12157,High Tops For Men  (Black),4.3,Men,Flipkart,2033,4299,52.71,2919,375,1811,615,206,80,207,1,2032.9971875
14956,Travelkhushi Unisex-Adult Sliders,3.2,Women,Amazon,219,249,12.05,376,250,23,12,15,23,27,0,218.99550048828127
20747,Chappal for men | New fashion latest design casual slippers for boys stylish | B503 thong sandals grey chappals for men | Perfect flip flops for daily wear walking Slippers Flip Flops,4.0,Men,Flipkart,251,499,49.7,24745,2986,13069,4483,3164,1518,2511,1,250.9969921875
514,Men Tan Flats Sandal,4.1,Men,Flipkart,397,836,59.07,49,12,28,13,5,1,5,1,342.1748046875
625,"sneaker shoes Sneakers For Men  (Red, White)",3.7,Men,Flipkart,290,1075,63.96,4499,491,3662,628,576,320,1511,1,387.42999999999995
5850,Flip Flops,4.4,Women,Flipkart,229,999,77.08,9,0,7,1,0,0,1,0,228.97078124999996
18192,Girls Stylish Casual Sports Shoe Sneakers For Women Sneakers For Women  (Pink),4.3,Women,Flipkart,655,999,34.43,18,6,12,2,1,1,3,0,655.044296875
11966,Bellies For Women  (Pink),3.9,Women,Flipkart,219,499,56.11,216,24,108,39,34,6,29,1,219.01109375
6148,Women Maroon Heels Sandal,4.0,Women,Flipkart,275,1299,78.83,4247,538,2390,652,450,258,497,0,274.99828125
8785,Women Maroon Flats Sandal,4.2,Women,Flipkart,549,999,45.05,2448,341,1297,651,225,114,154,1,548.9505078125001
17998,Women Brown Flats Sandal,4.1,Women,Flipkart,782,999,21.72,71,7,29,29,4,6,3,1,782.01720703125
1559,Women Black Heels Sandal,4.0,Women,Flipkart,474,999,52.55,2767,391,1399,574,336,173,285,1,474.0255078125
5885,"Slip On Sneakers For Men  (Black, Red)",3.9,Men,Flipkart,499,999,50.05,4380,617,2182,874,571,297,456,1,499.0005078125
18456,Synthetic Leather Casual PartyWear Boots For Girls Boots For Women  (Brown),4.1,Women,Flipkart,399,1399,71.48,1954,306,1032,447,237,87,151,1,398.994765625
12995,Lace up Shoes For Men  (Tan),3.7,Men,Flipkart,656,2199,70.17,9397,1193,4023,2002,1268,624,1480,1,655.96171875
9663,Men SFG-49 Navy Blue Fluorescent Green Flip Flops,4.1,Men,Flipkart,343,399,14.04,21054,2532,11523,4995,2145,894,1497,0,342.980400390625
13008,TULIP Running Shoes For Women  (Blue),4.0,Women,Flipkart,849,899,5.56,488,77,229,129,68,23,39,1,849.0156005859375
18631,Laces Jutis For Women Bellies For Women  (Yellow),4.0,Women,Flipkart,279,699,60.09,110,10,59,16,17,13,7,0,278.9708984375
15516,Women Off White Flats Sandal,4.1,Women,Flipkart,299,999,70.07,1035,141,596,194,113,40,92,1,299.000703125
13787,Slides,4.3,Men,Flipkart,821,1499,45.23,32,3,18,10,1,0,3,1,821.00234375
108,Women Black Wedges Sandal,3.3,Women,Flipkart,310,414,30.07,139,18,31,15,24,14,14,0,289.510205078125
984,Running Shoes For Men  (Red),4.2,Men,Flipkart,614,2548,72.28,29,5,23,8,1,4,4,0,706.305625
10252,Synthetic Leather Casual Partywear High Heels Stylish Boots Sneakers Casual Shoes Boots For Women  (Pink),4.2,Women,Flipkart,446,999,55.36,1091,148,630,222,114,42,83,1,445.95359375
14729,SF0019L Flip Flops,4.2,Women,Flipkart,255,269,5.2,7657,880,4161,1892,784,306,513,1,255.01200073242188
6464," Men Casual Sports Running Shoes For Men  (White, Blue)",4.0,,Flipkart,522,999,47.75,,,,,6693,2823,4910,0,521.9775
4085,Women Black Heels Sandal,4.0,Women,Flipkart,389,799,51.31,6770,986,3532,1474,842,367,555,0,389.0330859375
7023,Mile IDP Flip Flops,4.4,Men,Flipkart,909,1299,30.02,316,45,209,66,16,6,19,1,909.0401953124999
5488,SL401 White Flip Flops For Boys Slides,3.9,Men,Flipkart,224,999,77.58,102,13,53,16,16,7,10,1,223.97578124999995
19702,Slides,4.4,Women,Flipkart,595,799,25.53,41,6,29,6,3,0,3,0,595.01529296875
12424,Latest morpankh Design Rajasthani Belly Juti for Women and Girls Bellies For Women  (Black),4.0,Women,Flipkart,195,799,75.59,186,27,102,31,20,15,20,0,195.03593750000005
2991,"Rajasthani ethnic multicolor bellies, jutis, chappal for women & girl Bellies For Women  (Multicolor)",4.3,Women,Flipkart,232,499,53.51,45,4,28,7,7,0,3,0,231.9851171875
3382,"Women Black, Gold Wedges Sandal",3.7,Women,Flipkart,299,349,14.33,152,17,59,33,32,5,23,0,298.98830078125
11522,Inspired Dectron Sneakers For Men  (Yellow),4.0,Men,Flipkart,474,999,52.55,372,61,203,62,38,25,44,1,474.0255078125
16333,Derby For Men  (Black),3.9,Men,Flipkart,1559,5199,70.01,46,5,25,9,3,2,7,1,1559.1799999999998
12447,Pure Syntethic Leather Formal Shoes Slip On For Men Slip On For Men  (Brown),4.0,Men,Flipkart,471,999,52.85,457,73,237,86,69,18,47,1,471.02851562499995
3182,Women Maroon Flats Sandal,4.0,Women,Flipkart,331,899,63.18,4884,716,2511,1007,655,264,447,1,331.01179687499996
18914,Women Beige Bellies Sandal,3.9,Women,Flipkart,499,1299,61.59,370,67,181,77,50,20,42,0,498.94585937500005
4527,Flip Flops,3.8,Women,Flipkart,326,499,34.67,81,16,31,21,17,2,10,0,325.99671875
2338,BeBop High Tops For Men  (Tan),4.1,Men,Flipkart,799,1999,60.03,3773,590,2092,779,434,161,307,1,799.0003125000001
19897,By Bata Slip On For Men  (Black),4.3,Men,Flipkart,3149,3499,10.0,527,108,310,127,42,18,30,0,3149.1
11803,Men Brown Casual Sandal,4.0,Men,Flipkart,379,1499,74.72,410,51,213,85,55,30,27,0,378.9471874999999
18761,Slippers,3.8,Women,Flipkart,244,999,75.58,189,20,93,34,25,15,23,0,243.95578124999997
20769,Women Brown Flats Sandal,3.9,Women,Flipkart,299,399,25.06,880,91,396,203,129,62,82,0,299.01060546875
18481,For Men  (Multicolor),3.6,Men,Flipkart,498,998,50.1,2494,314,1164,346,287,228,469,1,498.00203125
3510,"Men Olive, Brown Casual Sandal",4.2,Men,Flipkart,630,749,15.89,8534,1258,4440,2343,913,293,545,1,629.983896484375
17304,Stylish Casual Partywear High Ankle Girls Boots Boots For Women  (Grey),4.2,Women,Flipkart,499,999,50.05,89,22,47,18,12,4,5,0,499.0005078125
2934,Slip On Sneakers For Women  (Blue),4.2,Women,Flipkart,299,899,66.74,122,19,68,26,16,1,10,0,299.007421875
3492,Slides,4.3,Women,Flipkart,599,799,25.03,70,17,48,9,5,3,5,1,599.01029296875
1103,Casuals For Men  (Multicolor),3.8,Men,Flipkart,525,998,47.39,1045,136,545,149,122,82,147,1,525.0478125
8971,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 1 Bellies For Women  (Blue)",4.5,Women,Flipkart,249,499,50.1,13,3,9,3,0,1,0,0,249.001015625
20641,SM-162 Black Walking Shoes (Black) For Men  (Black),4.1,Men,Flipkart,474,499,5.01,15622,2450,8238,3546,1887,713,1238,1,474.00009765625
19332,9664 Party Wear For Men  (Black),3.9,Men,Flipkart,266,699,61.95,2807,351,1524,424,321,184,354,0,265.9694921875
16422,Women Maroon Wedges Sandal,3.9,Women,Flipkart,349,499,30.06,16,3,9,3,0,1,3,0,349.00060546875
10297,Jalsa Nagra Jutti Mojaris For Men Mojaris For Men  (Brown),4.0,Men,Flipkart,349,499,30.06,698,82,367,134,92,39,66,0,349.00060546875
17912,"GAZELLE W Sneakers For Women  (Grey, Beige)",4.7,Women,Flipkart,3350,7999,58.12,28,5,19,9,0,0,0,1,3349.98125
14367,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Pink),4.3,Women,Flipkart,484,999,51.55,2348,390,1530,376,189,84,169,1,484.0155078125
17311,Women Blue Heels Sandal,3.8,Women,Flipkart,499,999,50.05,36,3,20,4,2,3,7,0,499.0005078125
12527,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Women  (Black)",4.0,Women,Flipkart,499,999,50.05,523,71,257,134,66,22,44,0,499.0005078125
15412,Sparx Men's Sd0402g Loafers,4.1,Men,Amazon,499,699,28.61,921,497,5,4,12,30,48,0,499.01609375
15670,Combo pack of 2 shoes for men Walking Shoes For Men  (Multicolor),3.6,Men,Flipkart,498,998,50.1,24416,2781,11434,3155,3006,2330,4491,1,498.00203125
18770,Combo Pack of 5 Casual Shoes Loafers For Men  (Multicolor),4.1,Men,Flipkart,698,2495,72.02,129,13,76,20,15,7,11,1,698.10109375
15473,Flip Flops,3.9,,Flipkart,399,1499,73.38,,,,,326,154,217,1,399.0338281249999
5057,VELVET LUXURIOUS SLIP-ON VELVET SHOES Loafers For Men  (Black),4.2,Men,Flipkart,649,1499,56.7,27,1,17,6,0,1,3,0,649.066953125
1508,"Wmns Flex 2018 Rn Running Shoes For Women  (Grey, Red)",4.0,Women,Flipkart,4497,7495,40.0,87,7,48,19,3,5,12,1,4497.0
11060,Women Blue Wedges Sandal,4.1,Women,Flipkart,579,999,42.04,137,27,78,27,17,3,14,0,579.020390625
15549,Yellow Men Casual Shoes Sneakers Premium Latest Design 1 Sneakers For Men  (Yellow),3.9,Men,Flipkart,399,999,60.06,394,43,206,62,55,30,41,1,399.0005859375
2137,Slippers,3.9,Men,Flipkart,199,399,50.13,1220,94,702,127,131,79,181,0,198.9812890625
4764,Slides,4.0,Men,Flipkart,270,599,54.92,88,13,45,17,14,5,7,1,270.02921875
1349,"Fashionable Casual, Canvas,official or Partywear Sneakers Shoes for mens & boys Sneakers For Men  (White)",3.9,Men,Flipkart,450,999,54.96,333,49,163,68,51,17,34,1,449.949609375
4902,Running Shoes For Men  (Black),3.8,Men,Flipkart,339,999,66.07,2175,223,1100,297,284,169,325,1,338.960703125
12806,Light Weight Sports Shoes Walking Shoes For Men  (Blue),3.9,Men,Flipkart,445,999,55.46,4499,525,2225,826,564,317,567,0,444.954609375
12643,Men Tan Sandal,4.0,Men,Flipkart,599,1999,70.04,38,4,19,9,4,4,2,0,598.9003124999999
12637,Flip Flops,3.7,Women,Flipkart,199,499,60.12,649,88,293,123,90,52,88,0,199.0012109375
8384,Jutis For Women  (Red),4.0,Women,Flipkart,199,599,66.78,250,33,143,39,27,12,29,0,198.98781250000002
15656,Women Blue Flats Sandal,4.0,Women,Flipkart,379,1199,68.39,397,44,188,107,50,22,32,1,379.00390625
19847,Slides,4.0,Men,Flipkart,242,999,75.78,654,70,375,86,67,47,79,0,241.95781250000005
14587,"Sneakers For Men  (Blue, Grey)",3.8,Men,Flipkart,289,499,42.08,4782,714,2318,789,654,362,659,1,289.02078125
18089,Women Blue Bellies Sandal,3.5,Women,Flipkart,399,999,60.06,12,1,4,3,1,3,1,0,399.0005859375
19250,Women Black Wedges Sandal,3.6,Women,Flipkart,1799,3199,43.76,8,1,4,0,2,1,1,0,1799.11765625
9890,Women Flip Flop Chapals Combo Pack of 2 Slippers,3.7,Women,Flipkart,299,598,50.0,10,1,5,0,2,3,0,0,299.0
15577,Stylish & Fashionable Slip-on 0.5 Inch. Bellies For Women  (Grey),4.1,Women,Flipkart,329,699,52.93,1465,225,794,320,162,84,105,0,329.019296875
19784,"Ultralight colorblock Trending and Stylish comfortable shoes with AIRMIX sole for Sport / Gym / Casual / Outdoors / Training Sneakers, Footwear Running Shoes For Men  (Yellow)",4.2,Men,Flipkart,474,1299,63.51,200,50,136,22,11,9,22,1,474.00515625
841,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,615,1013,47.45,5,0,3,1,1,1,4,0,532.331484375
1123,ASIAN Women's Walking Shoes,3.6,Women,Amazon,369,369,0.0,155,40,13,7,16,32,33,0,369.0
7298,"Loafers For Men  (Tan, Brown, Black, Bronze, Beige)",4.0,Men,Flipkart,449,1499,70.05,127,15,67,27,15,5,13,0,448.95046875
9851,Women Blue Wedges Sandal,3.3,Women,Flipkart,405,999,59.46,3,0,0,1,2,0,0,1,404.994609375
18069,Slippers,3.7,Men,Flipkart,257,999,74.27,6,0,3,0,2,0,1,1,257.042734375
8997,Jutis For Women  (Multicolor),3.9,Women,Flipkart,239,799,70.09,7,0,2,3,1,1,0,0,238.98093749999998
4801,Mojaris For Men  (Black),4.0,Men,Flipkart,499,1299,61.59,5,0,3,0,1,1,0,0,498.94585937500005
15533,"Women Navy, Gold Heels Sandal",3.9,Women,Flipkart,573,699,18.03,76,9,35,18,11,4,8,1,572.97029296875
20668,Slides,3.9,Women,Flipkart,299,399,25.06,3955,542,1968,783,539,276,393,1,299.01060546875
19387,Men's Breathable Fashion Training & Gym Shoes For Men  (Multicolor),3.9,Men,Flipkart,399,999,60.06,853,98,469,122,80,58,124,1,399.0005859375
2139,Black Formal Shoes Lace Up For Men  (Black),3.8,Men,Flipkart,2655,2795,5.01,297,39,138,56,43,14,46,1,2654.970498046875
14845,Derby For Men  (Tan),4.2,Men,Flipkart,494,1999,75.29,5,1,3,0,2,0,0,0,493.95281249999994
9009,Slippers,3.9,Women,Flipkart,187,499,62.53,18,3,10,3,1,1,3,0,186.97531249999997
510,Flip Flops,4.0,Women,Flipkart,332,390,22.41,16387,1756,7154,1986,2589,799,1497,0,302.60099609375
837,DOCTOR EXTRA SOFT Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Flip Flops,4.1,Women,Flipkart,425,661,39.9,3544,430,1035,1387,478,318,443,1,397.26099609375
8015,Flip Flops,3.9,Men,Flipkart,189,999,81.08,17533,1703,9590,2258,1980,1262,2443,0,189.01078125000004
11636,Smile Slides/Flip Flop for girls Slides,4.0,Women,Flipkart,305,799,61.83,310,37,148,80,42,24,16,1,304.97828125
18951,"Women Pink, Brown Wedges Sandal",4.3,Women,Flipkart,459,999,54.05,189,35,111,43,23,3,9,1,459.0405078125
8529,Women Flat partywear Jutti Bellies For Women  (Blue),4.3,Women,Flipkart,181,699,74.11,21,4,15,2,0,3,1,0,180.97109375000002
13297,Sneakers For Women  (Multicolor),4.5,Women,Flipkart,525,998,47.39,10,0,5,5,0,0,0,1,525.0478125
12738,SPORTSTAR Men Black Sneakers,3.9,Men,Amazon,499,599,16.69,571,290,12,4,12,26,46,0,499.02689453125
14542,Ultron Wn's IDP Running Shoes For Women  (Purple),4.3,Women,Flipkart,1312,4999,73.75,228,29,135,55,18,4,16,1,1312.2375000000002
9005,Black Marathon Running Shoes For Men  (Black),4.0,Men,Flipkart,569,949,40.04,1187,148,600,273,146,59,109,1,569.020390625
18061,Women Black Flats Sandal,4.1,Women,Flipkart,499,999,50.05,1411,192,725,378,147,68,93,1,499.0005078125
2241,Women Black Heels Sandal,4.0,Women,Flipkart,284,1299,78.14,68,12,36,13,7,9,3,0,283.96140625
1537,Women Black Wedges Sandal,3.3,Women,Flipkart,314,449,30.07,139,18,55,15,20,14,36,0,313.985703125
8895,Men Grey Clogs Sandal,3.7,Men,Flipkart,519,999,48.05,3778,498,1592,845,572,247,522,1,518.9805078125
19965,ADF Power Cricket Shoes For Men  (Multicolor),4.2,Men,Flipkart,999,1999,50.03,403,72,224,94,43,14,28,1,998.9003125
4591,Slippers,4.4,Women,Flipkart,350,1499,76.65,28,3,18,5,4,0,1,0,350.0164843749999
3852,"Women Latest Collection Sneakers Shoes | Casual Style | Trending Shoes for Girls | Light Weight Breathable Walking, Sports, Gym, Yoga Multo Color",2.5,Women,Amazon,319,319,0.0,2,1,0,50,50,0,0,0,319.0
130,Slides,4.0,Men,Flipkart,1484,2740,45.02,81,7,45,8,12,4,6,1,1506.451953125
19982,by Walmart Running Shoes For Men  (Grey),4.2,Men,Flipkart,489,1399,65.05,2931,467,1540,786,315,109,181,1,488.95046875
14136,Jutis For Women  (Multicolor),3.8,Women,Flipkart,285,600,52.5,69,9,32,13,10,3,11,0,285.0
15146,Royal Jutis For men Jutis For Men  (Red),3.4,Men,Flipkart,445,999,55.46,25,4,11,3,4,0,7,0,444.954609375
14914,STYLISH High Tops For Men  (White),4.0,Men,Flipkart,398,999,60.16,1456,165,821,236,183,69,147,0,398.0016015625
11750,Women Silver Flats Sandal,3.9,Women,Flipkart,289,699,58.66,125,15,62,27,16,6,14,1,288.9666015625
5447,Sneakers For Men  (Black),4.0,Men,Flipkart,449,999,55.06,570,92,319,84,63,50,54,1,448.9505859375
9941,Slippers,4.0,Women,Flipkart,304,999,69.57,760,91,365,162,120,56,57,0,303.995703125
2250,Men Hawaii Flip Flops,3.7,Men,Flipkart,216,499,56.71,13697,1813,6199,2605,1895,1075,1923,1,216.01710937500002
20349,Men 5014 Latest Collection Stylish Casual Sports Loafers Shoes Sneakers Shoes Sneakers For Men  (Brown),3.9,Men,Flipkart,240,499,51.9,24982,2702,13789,3402,2867,1707,3217,1,240.018984375
16560,Wedges Slip On For Women  (Black),4.1,Women,Flipkart,299,599,50.08,1311,225,680,318,144,66,106,1,299.02078125
6274,Slip On Sneakers For Men  (Black),3.8,Men,Flipkart,274,999,72.57,1731,234,914,232,184,138,263,0,274.02570312499995
15387,Women Brown Flats Sandal,3.9,Women,Flipkart,358,499,28.26,1270,157,637,240,169,79,145,1,357.98259765625
9418,Women Tan Heels Sandal,4.4,Women,Flipkart,626,799,21.65,653,95,392,163,58,16,24,1,626.01650390625
12442,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Black),4.2,Women,Flipkart,358,999,64.16,923,162,539,195,106,39,44,0,358.04156250000005
9826,Women Black Heels Sandal,4.0,Women,Flipkart,599,999,40.04,54,3,28,9,10,2,5,0,599.000390625
18528,Women Pink Flats Sandal,3.9,Women,Flipkart,251,499,49.7,876,119,420,183,130,53,90,1,250.9969921875
1673,Women Beige Flats Sandal,4.1,Women,Flipkart,498,999,50.15,364,45,180,98,38,22,26,1,498.001484375
6677,LIANA Running Shoes For Women  (Grey),4.2,Women,Flipkart,749,799,6.26,,,,,121,18,41,1,748.98259765625
2533,Casuals For Men  (Multicolor),3.7,Men,Flipkart,369,999,63.06,288,35,147,34,32,22,53,0,369.03058593749995
19789,Women Black Heels Sandal,4.2,Women,Flipkart,368,1299,71.67,445,77,244,116,51,13,21,1,368.00671875
16046,Women Beige Wedges Sandal,4.1,Women,Flipkart,389,999,61.06,415,55,218,98,58,18,23,1,389.01058593749997
5,Women Pink Heels Sandal,4.0,Women,Flipkart,563,1483,60.17,350,48,188,94,54,33,30,1,590.67890625
10006,Slippers,3.6,Women,Flipkart,215,399,46.12,567,85,217,108,101,56,85,0,214.9812109375
10803,"Men Black, Red Sports Sandal",4.2,Men,Flipkart,798,949,15.91,7050,1003,3861,1875,663,237,414,1,798.0141015625
484,Women Black Heels Sandal,4.0,Women,Flipkart,527,580,11.26,531,76,623,155,57,34,92,0,514.6919970703125
4353,Comfortable Stylish Latest Design Walking Shoes For Women  (Pink),3.7,Women,Flipkart,696,1199,41.95,28,5,12,6,5,0,5,1,696.0194921875
12203,Women Blue Wedges Sandal,3.9,Women,Flipkart,295,1499,80.32,2157,298,1151,341,246,155,264,0,295.003203125
11140,Bellies For Women  (Navy),3.5,,Flipkart,538,699,23.03,,15,,31,27,10,26,1,538.02029296875
5609,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,790,949,16.75,3223,474,1738,875,324,107,179,1,790.0425
7090,Sports Shoes Running Shoes For Men  (Red),3.8,Men,Flipkart,329,499,34.07,1515,123,790,186,172,117,250,1,328.990703125
13893,Grey Fur Bunny Winter Slides,4.4,Women,Flipkart,543,799,32.04,439,59,275,98,38,16,12,1,543.000390625
512,Women Black Heels Sandal,3.4,Women,Flipkart,441,1154,60.06,119,10,54,40,19,8,9,0,460.907578125
20944,Women Blue Heels Sandal,4.1,Women,Flipkart,664,999,33.53,1482,232,787,367,151,79,107,1,664.0353124999999
11563,Women Gold Flats Sandal,4.1,Women,Flipkart,359,699,48.64,160,20,82,42,18,11,7,1,359.00640625
15757,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Men  (Black, Red)",3.9,Men,Flipkart,499,999,50.05,5352,674,2644,965,716,359,668,1,499.0005078125
20436,Men Grey Sports Sandal,3.9,Men,Flipkart,1249,2499,50.02,458,52,198,131,65,26,38,1,1249.00015625
1863,ABRIO Running Shoes For Men  (Blue),4.2,Men,Flipkart,999,2499,60.02,17,1,11,3,1,0,2,1,999.10015625
16663,Men Black Sandal,3.8,,Flipkart,420,1999,78.99,,,,,,111,255,1,419.99
14682,Running Shoes For Men  (Black),3.3,Men,Flipkart,285,999,71.47,52,3,21,7,6,4,14,0,285.01468750000004
8432,Pure Leather Top Quality Lifestyle Casuals For Men  (Tan),3.9,Men,Flipkart,1499,2999,50.02,103,20,52,20,12,8,11,0,1498.90015625
10051,Flip Flops,4.0,Women,Flipkart,499,1298,61.56,24,3,13,4,3,2,2,1,498.951171875
8617,Sneakers For Women  (White),4.4,Women,Flipkart,1528,5095,70.01,211,34,132,48,16,7,8,1,1527.9903125
3068,Women White Heels Sandal,4.4,Women,Flipkart,475,999,52.45,444,79,284,86,38,18,18,1,475.02449218749996
9942,Bellies For Women  (Navy),4.1,Women,Flipkart,379,499,24.05,487,66,261,118,58,15,33,1,378.9905078125
295,Casual Boot Boots For Men  (Tan),3.9,Men,Flipkart,427,1174,52.55,5113,767,1873,1332,1016,285,385,1,557.0630078125
13166,Women Pink Wedges Sandal,4.7,Women,Flipkart,489,1099,55.51,22,7,17,3,2,0,0,0,488.94511718750005
9545,Men Navy Sandal,3.8,Men,Flipkart,419,1999,79.04,3806,507,1858,701,500,252,495,1,418.9903125000001
11371,Men Green Casual Sandal,3.9,Men,Flipkart,1047,1999,47.62,898,100,434,199,110,45,110,1,1047.07625
2000,Men Black Flats Sandal,4.4,Men,Flipkart,999,2799,64.31,405,40,242,102,38,12,11,1,998.963125
5247,Boots For Women  (Red),4.3,Women,Flipkart,599,999,40.04,2849,522,1826,521,239,98,165,1,599.000390625
2391,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Black),4.2,Women,Flipkart,378,999,62.16,4452,749,2488,992,502,171,299,1,378.0216015625
2750,Outdoor For Men  (Brown),4.1,Men,Flipkart,2481,3795,34.62,2987,429,1658,711,256,113,249,1,2481.17109375
7055,High Top Girls Canvas Heel Sneakers Canvas Shoes For Women  (Black),4.1,Women,Flipkart,449,999,55.06,602,92,322,131,74,33,42,1,448.9505859375
12254,Women Green Flats Sandal,4.2,Women,Flipkart,329,999,67.07,845,110,433,231,105,29,47,1,328.970703125
13798,King Series Lace Up For Men  (Brown),4.1,Men,Flipkart,797,2299,65.33,15,1,9,2,2,0,2,0,797.06328125
17574,Electron Street Eng Mesh Sneakers For Men  (Black),4.2,Men,Flipkart,2999,4999,40.01,981,122,589,201,75,34,82,1,2998.90015625
20470,Bellies For Women  (Blue),3.9,Women,Flipkart,549,999,45.05,297,48,134,77,33,18,35,1,548.9505078125001
3506,"Sports shoes,Running,partywear,gym shoes Casuals For Men  (Navy)",3.9,Men,Flipkart,399,999,60.06,787,82,413,113,99,68,94,0,399.0005859375
